Notes,State,State Code,Yearly July 1st Estimates,Yearly July 1st Estimates Code,Age,Age Code,Population
,Mississippi,28,1991,1991,75 years,75,14171
,Mississippi,28,1991,1991,76 years,76,13674
,Mississippi,28,1991,1991,77 years,77,13081
,Mississippi,28,1991,1991,78 years,78,12358
,Mississippi,28,1991,1991,79 years,79,11804
,Mississippi,28,1991,1991,80 years,80,11236
,Mississippi,28,1991,1991,81 years,81,9578
,Mississippi,28,1991,1991,82 years,82,8611
,Mississippi,28,1991,1991,83 years,83,7969
,Mississippi,28,1991,1991,84 years,84,7094
,Mississippi,28,1991,1991,85+ years,85+,33297
,Mississippi,28,1992,1992,14 years,14,42663
,Mississippi,28,1992,1992,15 years,15,42861
,Mississippi,28,1992,1992,16 years,16,41293
,Mississippi,28,1992,1992,17 years,17,43299
,Mississippi,28,1992,1992,18 years,18,41869
,Mississippi,28,1992,1992,19 years,19,44673
,Mississippi,28,1992,1992,20 years,20,47654
,Mississippi,28,1992,1992,21 years,21,47916
,Mississippi,28,1992,1992,22 years,22,43751
,Mississippi,28,1992,1992,23 years,23,39771
,Mississippi,28,1992,1992,24 years,24,37548
,Mississippi,28,1992,1992,25 years,25,36137
,Mississippi,28,1992,1992,26 years,26,35343
,Mississippi,28,1992,1992,27 years,27,37496
,Mississippi,28,1992,1992,28 years,28,36732
,Mississippi,28,1992,1992,29 years,29,39932
,Mississippi,28,1992,1992,30 years,30,40033
,Mississippi,28,1992,1992,31 years,31,39246
,Mississippi,28,1992,1992,32 years,32,40539
,Mississippi,28,1992,1992,33 years,33,39993
,Mississippi,28,1992,1992,34 years,34,41617
,Mississippi,28,1992,1992,35 years,35,42220
,Mississippi,28,1992,1992,36 years,36,39648
,Mississippi,28,1992,1992,37 years,37,39841
,Mississippi,28,1992,1992,38 years,38,37167
,Mississippi,28,1992,1992,39 years,39,38816
,Mississippi,28,1992,1992,40 years,40,37558
,Mississippi,28,1992,1992,41 years,41,34892
,Mississippi,28,1992,1992,42 years,42,34974
,Mississippi,28,1992,1992,43 years,43,34101
,Mississippi,28,1992,1992,44 years,44,34715
,Mississippi,28,1992,1992,45 years,45,36821
,Mississippi,28,1992,1992,46 years,46,25787
,Mississippi,28,1992,1992,47 years,47,26822
,Mississippi,28,1992,1992,48 years,48,25972
,Mississippi,28,1992,1992,49 years,49,29461
,Mississippi,28,1992,1992,50 years,50,26071
,Mississippi,28,1992,1992,51 years,51,23956
,Mississippi,28,1992,1992,52 years,52,23563
,Mississippi,28,1992,1992,53 years,53,23794
,Mississippi,28,1992,1992,54 years,54,24097
,Mississippi,28,1992,1992,55 years,55,22548
,Mississippi,28,1992,1992,56 years,56,22533
,Mississippi,28,1992,1992,57 years,57,22713
,Mississippi,28,1992,1992,58 years,58,20049
,Mississippi,28,1992,1992,59 years,59,21345
,Mississippi,28,1992,1992,60 years,60,21004
,Mississippi,28,1992,1992,61 years,61,21078
,Mississippi,28,1992,1992,62 years,62,20944
,Mississippi,28,1992,1992,63 years,63,20841
,Mississippi,28,1992,1992,64 years,64,22169
,Mississippi,28,1992,1992,65 years,65,21457
,Mississippi,28,1992,1992,66 years,66,20568
,Mississippi,28,1992,1992,67 years,67,20065
,Mississippi,28,1992,1992,68 years,68,18693
,Mississippi,28,1992,1992,69 years,69,18275
,Mississippi,28,1992,1992,70 years,70,19387
,Mississippi,28,1992,1992,71 years,71,18133
,Mississippi,28,1992,1992,72 years,72,16245
,Mississippi,28,1992,1992,73 years,73,15514
,Mississippi,28,1992,1992,74 years,74,14781
,Mississippi,28,1992,1992,75 years,75,14186
,Mississippi,28,1992,1992,76 years,76,13578
,Mississippi,28,1992,1992,77 years,77,13227
,Mississippi,28,1992,1992,78 years,78,12266
,Mississippi,28,1992,1992,79 years,79,12011
,Mississippi,28,1992,1992,80 years,80,11255
,Mississippi,28,1992,1992,81 years,81,9576
,Mississippi,28,1992,1992,82 years,82,8581
,Mississippi,28,1992,1992,83 years,83,7872
,Mississippi,28,1992,1992,84 years,84,7212
,Mississippi,28,1992,1992,85+ years,85+,34878
,Mississippi,28,1993,1993,14 years,14,43644
,Mississippi,28,1993,1993,15 years,15,43428
,Mississippi,28,1993,1993,16 years,16,43205
,Mississippi,28,1993,1993,17 years,17,42975
,Mississippi,28,1993,1993,18 years,18,43003
,Mississippi,28,1993,1993,19 years,19,44352
,Mississippi,28,1993,1993,20 years,20,44423
,Mississippi,28,1993,1993,21 years,21,46246
,Mississippi,28,1993,1993,22 years,22,46562
,Mississippi,28,1993,1993,23 years,23,43179
,Mississippi,28,1993,1993,24 years,24,39947
,Mississippi,28,1993,1993,25 years,25,37188
,Mississippi,28,1993,1993,26 years,26,35402
,Mississippi,28,1993,1993,27 years,27,35452
,Mississippi,28,1993,1993,28 years,28,35424
,Mississippi,28,1993,1993,29 years,29,39025
,Mississippi,28,1993,1993,30 years,30,39510
,Mississippi,28,1993,1993,31 years,31,39215
,Mississippi,28,1993,1993,32 years,32,39913
,Mississippi,28,1993,1993,33 years,33,40766
,Mississippi,28,1993,1993,34 years,34,41546
,Mississippi,28,1993,1993,35 years,35,42171
,Mississippi,28,1993,1993,36 years,36,41518
,Mississippi,28,1993,1993,37 years,37,40315
,Mississippi,28,1993,1993,38 years,38,38475
,Mississippi,28,1993,1993,39 years,39,40494
,Mississippi,28,1993,1993,40 years,40,38606
,Mississippi,28,1993,1993,41 years,41,36534
,Mississippi,28,1993,1993,42 years,42,35196
,Mississippi,28,1993,1993,43 years,43,34908
,Mississippi,28,1993,1993,44 years,44,35109
,Mississippi,28,1993,1993,45 years,45,34735
,Mississippi,28,1993,1993,46 years,46,35765
,Mississippi,28,1993,1993,47 years,47,26151
,Mississippi,28,1993,1993,48 years,48,25962
,Mississippi,28,1993,1993,49 years,49,28086
,Mississippi,28,1993,1993,50 years,50,29311
,Mississippi,28,1993,1993,51 years,51,25077
,Mississippi,28,1993,1993,52 years,52,24150
,Mississippi,28,1993,1993,53 years,53,23778
,Mississippi,28,1993,1993,54 years,54,24356
,Mississippi,28,1993,1993,55 years,55,23769
,Mississippi,28,1993,1993,56 years,56,22688
,Mississippi,28,1993,1993,57 years,57,22568
,Mississippi,28,1993,1993,58 years,58,21598
,Mississippi,28,1993,1993,59 years,59,20967
,Mississippi,28,1993,1993,60 years,60,21158
,Mississippi,28,1993,1993,61 years,61,20346
,Mississippi,28,1993,1993,62 years,62,21074
,Mississippi,28,1993,1993,63 years,63,20858
,Mississippi,28,1993,1993,64 years,64,21117
,Mississippi,28,1993,1993,65 years,65,21864
,Mississippi,28,1993,1993,66 years,66,20751
,Mississippi,28,1993,1993,67 years,67,20032
,Mississippi,28,1993,1993,68 years,68,19120
,Mississippi,28,1993,1993,69 years,69,18408
,Mississippi,28,1993,1993,70 years,70,18587
,Mississippi,28,1993,1993,71 years,71,17864
,Mississippi,28,1993,1993,72 years,72,16815
,Mississippi,28,1993,1993,73 years,73,16496
,Mississippi,28,1993,1993,74 years,74,15594
,Mississippi,28,1993,1993,75 years,75,14020
,Mississippi,28,1993,1993,76 years,76,13315
,Mississippi,28,1993,1993,77 years,77,12867
,Mississippi,28,1993,1993,78 years,78,12179
,Mississippi,28,1993,1993,79 years,79,11686
,Mississippi,28,1993,1993,80 years,80,11821
,Mississippi,28,1993,1993,81 years,81,9792
,Mississippi,28,1993,1993,82 years,82,8714
,Mississippi,28,1993,1993,83 years,83,8059
,Mississippi,28,1993,1993,84 years,84,7298
,Mississippi,28,1993,1993,85+ years,85+,36005
,Mississippi,28,1994,1994,14 years,14,46090
,Mississippi,28,1994,1994,15 years,15,44557
,Mississippi,28,1994,1994,16 years,16,43864
,Mississippi,28,1994,1994,17 years,17,44838
,Mississippi,28,1994,1994,18 years,18,42935
,Mississippi,28,1994,1994,19 years,19,45519
,Mississippi,28,1994,1994,20 years,20,43914
,Mississippi,28,1994,1994,21 years,21,42926
,Mississippi,28,1994,1994,22 years,22,44774
,Mississippi,28,1994,1994,23 years,23,45692
,Mississippi,28,1994,1994,24 years,24,43019
,Mississippi,28,1994,1994,25 years,25,39501
,Mississippi,28,1994,1994,26 years,26,36261
,Mississippi,28,1994,1994,27 years,27,35441
,Mississippi,28,1994,1994,28 years,28,33479
,Mississippi,28,1994,1994,29 years,29,37156
,Mississippi,28,1994,1994,30 years,30,38793
,Mississippi,28,1994,1994,31 years,31,38774
,Mississippi,28,1994,1994,32 years,32,40077
,Mississippi,28,1994,1994,33 years,33,40145
,Mississippi,28,1994,1994,34 years,34,42351
,Mississippi,28,1994,1994,35 years,35,42287
,Mississippi,28,1994,1994,36 years,36,41475
,Mississippi,28,1994,1994,37 years,37,42149
,Mississippi,28,1994,1994,38 years,38,39203
,Mississippi,28,1994,1994,39 years,39,41504
,Mississippi,28,1994,1994,40 years,40,40462
,Mississippi,28,1994,1994,41 years,41,37544
,Mississippi,28,1994,1994,42 years,42,36969
,Mississippi,28,1994,1994,43 years,43,35149
,Mississippi,28,1994,1994,44 years,44,35842
,Mississippi,28,1994,1994,45 years,45,35373
,Mississippi,28,1994,1994,46 years,46,33758
,Mississippi,28,1994,1994,47 years,47,36249
,Mississippi,28,1994,1994,48 years,48,25494
,Mississippi,28,1994,1994,49 years,49,27916
,Mississippi,28,1994,1994,50 years,50,28112
,Mississippi,28,1994,1994,51 years,51,28227
,Mississippi,28,1994,1994,52 years,52,25404
,Mississippi,28,1994,1994,53 years,53,24409
,Mississippi,28,1994,1994,54 years,54,24402
,Mississippi,28,1994,1994,55 years,55,24110
,Mississippi,28,1994,1994,56 years,56,23850
,Mississippi,28,1994,1994,57 years,57,22707
,Mississippi,28,1994,1994,58 years,58,21643
,Mississippi,28,1994,1994,59 years,59,22490
,Mississippi,28,1994,1994,60 years,60,21015
,Mississippi,28,1994,1994,61 years,61,20529
,Mississippi,28,1994,1994,62 years,62,20425
,Mississippi,28,1994,1994,63 years,63,20948
,Mississippi,28,1994,1994,64 years,64,21140
,Mississippi,28,1994,1994,65 years,65,21059
,Mississippi,28,1994,1994,66 years,66,20929
,Mississippi,28,1994,1994,67 years,67,20831
,Mississippi,28,1994,1994,68 years,68,19255
,Mississippi,28,1994,1994,69 years,69,18411
,Mississippi,28,1994,1994,70 years,70,18509
,Mississippi,28,1994,1994,71 years,71,17368
,Mississippi,28,1994,1994,72 years,72,16979
,Mississippi,28,1994,1994,73 years,73,17093
,Mississippi,28,1994,1994,74 years,74,15550
,Mississippi,28,1994,1994,75 years,75,14364
,Mississippi,28,1994,1994,76 years,76,13465
,Mississippi,28,1994,1994,77 years,77,12867
,Mississippi,28,1994,1994,78 years,78,12103
,Mississippi,28,1994,1994,79 years,79,11775
,Mississippi,28,1994,1994,80 years,80,11800
,Mississippi,28,1994,1994,81 years,81,10052
,Mississippi,28,1994,1994,82 years,82,8683
,Mississippi,28,1994,1994,83 years,83,8048
,Mississippi,28,1994,1994,84 years,84,7335
,Mississippi,28,1994,1994,85+ years,85+,37179
,Mississippi,28,1995,1995,14 years,14,45762
,Mississippi,28,1995,1995,15 years,15,46887
,Mississippi,28,1995,1995,16 years,16,44869
,Mississippi,28,1995,1995,17 years,17,45340
,Mississippi,28,1995,1995,18 years,18,44957
,Mississippi,28,1995,1995,19 years,19,45521
,Mississippi,28,1995,1995,20 years,20,44952
,Mississippi,28,1995,1995,21 years,21,42351
,Mississippi,28,1995,1995,22 years,22,41512
,Mississippi,28,1995,1995,23 years,23,43876
,Mississippi,28,1995,1995,24 years,24,45302
,Mississippi,28,1995,1995,25 years,25,42569
,Mississippi,28,1995,1995,26 years,26,38396
,Mississippi,28,1995,1995,27 years,27,36378
,Mississippi,28,1995,1995,28 years,28,33496
,Mississippi,28,1995,1995,29 years,29,34793
,Mississippi,28,1995,1995,30 years,30,37265
,Mississippi,28,1995,1995,31 years,31,38230
,Mississippi,28,1995,1995,32 years,32,39807
,Mississippi,28,1995,1995,33 years,33,40445
,Mississippi,28,1995,1995,34 years,34,41777
,Mississippi,28,1995,1995,35 years,35,43338
,Mississippi,28,1995,1995,36 years,36,41636
,Mississippi,28,1995,1995,37 years,37,42111
,Mississippi,28,1995,1995,38 years,38,41214
,Mississippi,28,1995,1995,39 years,39,41859
,Mississippi,28,1995,1995,40 years,40,41764
,Mississippi,28,1995,1995,41 years,41,39380
,Mississippi,28,1995,1995,42 years,42,38095
,Mississippi,28,1995,1995,43 years,43,36903
,Mississippi,28,1995,1995,44 years,44,35975
,Mississippi,28,1995,1995,45 years,45,36274
,Mississippi,28,1995,1995,46 years,46,34369
,Mississippi,28,1995,1995,47 years,47,34255
,Mississippi,28,1995,1995,48 years,48,35571
,Mississippi,28,1995,1995,49 years,49,27277
,Mississippi,28,1995,1995,50 years,50,28104
,Mississippi,28,1995,1995,51 years,51,27111
,Mississippi,28,1995,1995,52 years,52,28700
,Mississippi,28,1995,1995,53 years,53,25623
,Mississippi,28,1995,1995,54 years,54,25063
,Mississippi,28,1995,1995,55 years,55,24223
,Mississippi,28,1995,1995,56 years,56,24136
,Mississippi,28,1995,1995,57 years,57,23870
,Mississippi,28,1995,1995,58 years,58,21926
,Mississippi,28,1995,1995,59 years,59,22457
,Mississippi,28,1995,1995,60 years,60,22679
,Mississippi,28,1995,1995,61 years,61,20378
,Mississippi,28,1995,1995,62 years,62,20676
,Mississippi,28,1995,1995,63 years,63,20243
,Mississippi,28,1995,1995,64 years,64,21310
,Mississippi,28,1995,1995,65 years,65,21276
,Mississippi,28,1995,1995,66 years,66,20388
,Mississippi,28,1995,1995,67 years,67,21277
,Mississippi,28,1995,1995,68 years,68,19449
,Mississippi,28,1995,1995,69 years,69,18427
,Mississippi,28,1995,1995,70 years,70,18824
,Mississippi,28,1995,1995,71 years,71,17407
,Mississippi,28,1995,1995,72 years,72,16427
,Mississippi,28,1995,1995,73 years,73,17084
,Mississippi,28,1995,1995,74 years,74,16170
,Mississippi,28,1995,1995,75 years,75,14766
,Mississippi,28,1995,1995,76 years,76,13790
,Mississippi,28,1995,1995,77 years,77,13002
,Mississippi,28,1995,1995,78 years,78,12097
,Mississippi,28,1995,1995,79 years,79,11657
,Mississippi,28,1995,1995,80 years,80,11890
,Mississippi,28,1995,1995,81 years,81,9931
,Mississippi,28,1995,1995,82 years,82,8846
,Mississippi,28,1995,1995,83 years,83,8009
,Mississippi,28,1995,1995,84 years,84,7312
,Mississippi,28,1995,1995,85+ years,85+,38591
,Mississippi,28,1996,1996,14 years,14,45605
,Mississippi,28,1996,1996,15 years,15,46468
,Mississippi,28,1996,1996,16 years,16,47080
,Mississippi,28,1996,1996,17 years,17,46075
,Mississippi,28,1996,1996,18 years,18,45399
,Mississippi,28,1996,1996,19 years,19,47457
,Mississippi,28,1996,1996,20 years,20,44596
,Mississippi,28,1996,1996,21 years,21,43035
,Mississippi,28,1996,1996,22 years,22,40718
,Mississippi,28,1996,1996,23 years,23,40395
,Mississippi,28,1996,1996,24 years,24,43088
,Mississippi,28,1996,1996,25 years,25,44661
,Mississippi,28,1996,1996,26 years,26,41109
,Mississippi,28,1996,1996,27 years,27,38477
,Mississippi,28,1996,1996,28 years,28,34282
,Mississippi,28,1996,1996,29 years,29,34381
,Mississippi,28,1996,1996,30 years,30,35078
,Mississippi,28,1996,1996,31 years,31,36703
,Mississippi,28,1996,1996,32 years,32,39318
,Mississippi,28,1996,1996,33 years,33,40167
,Mississippi,28,1996,1996,34 years,34,41894
,Mississippi,28,1996,1996,35 years,35,42832
,Mississippi,28,1996,1996,36 years,36,42516
,Mississippi,28,1996,1996,37 years,37,42101
,Mississippi,28,1996,1996,38 years,38,41266
,Mississippi,28,1996,1996,39 years,39,43425
,Mississippi,28,1996,1996,40 years,40,42184
,Mississippi,28,1996,1996,41 years,41,40358
,Mississippi,28,1996,1996,42 years,42,39840
,Mississippi,28,1996,1996,43 years,43,37888
,Mississippi,28,1996,1996,44 years,44,37525
,Mississippi,28,1996,1996,45 years,45,36541
,Mississippi,28,1996,1996,46 years,46,35116
,Mississippi,28,1996,1996,47 years,47,34638
,Mississippi,28,1996,1996,48 years,48,33596
,Mississippi,28,1996,1996,49 years,49,37531
,Mississippi,28,1996,1996,50 years,50,27499
,Mississippi,28,1996,1996,51 years,51,26968
,Mississippi,28,1996,1996,52 years,52,27503
,Mississippi,28,1996,1996,53 years,53,28809
,Mississippi,28,1996,1996,54 years,54,26210
,Mississippi,28,1996,1996,55 years,55,24803
,Mississippi,28,1996,1996,56 years,56,24023
,Mississippi,28,1996,1996,57 years,57,24004
,Mississippi,28,1996,1996,58 years,58,23113
,Mississippi,28,1996,1996,59 years,59,22543
,Mississippi,28,1996,1996,60 years,60,22670
,Mississippi,28,1996,1996,61 years,61,21838
,Mississippi,28,1996,1996,62 years,62,20440
,Mississippi,28,1996,1996,63 years,63,20367
,Mississippi,28,1996,1996,64 years,64,20512
,Mississippi,28,1996,1996,65 years,65,21182
,Mississippi,28,1996,1996,66 years,66,20578
,Mississippi,28,1996,1996,67 years,67,20614
,Mississippi,28,1996,1996,68 years,68,19720
,Mississippi,28,1996,1996,69 years,69,19227
,Mississippi,28,1996,1996,70 years,70,18834
,Mississippi,28,1996,1996,71 years,71,17323
,Mississippi,28,1996,1996,72 years,72,16510
,Mississippi,28,1996,1996,73 years,73,16871
,Mississippi,28,1996,1996,74 years,74,16403
,Mississippi,28,1996,1996,75 years,75,15572
,Mississippi,28,1996,1996,76 years,76,14034
,Mississippi,28,1996,1996,77 years,77,13149
,Mississippi,28,1996,1996,78 years,78,12126
,Mississippi,28,1996,1996,79 years,79,11499
,Mississippi,28,1996,1996,80 years,80,11641
,Mississippi,28,1996,1996,81 years,81,9928
,Mississippi,28,1996,1996,82 years,82,8665
,Mississippi,28,1996,1996,83 years,83,8137
,Mississippi,28,1996,1996,84 years,84,7240
,Mississippi,28,1996,1996,85+ years,85+,39735
,Mississippi,28,1997,1997,14 years,14,45296
,Mississippi,28,1997,1997,15 years,15,46498
,Mississippi,28,1997,1997,16 years,16,46824
,Mississippi,28,1997,1997,17 years,17,48071
,Mississippi,28,1997,1997,18 years,18,46245
,Mississippi,28,1997,1997,19 years,19,47963
,Mississippi,28,1997,1997,20 years,20,46275
,Mississippi,28,1997,1997,21 years,21,42524
,Mississippi,28,1997,1997,22 years,22,41348
,Mississippi,28,1997,1997,23 years,23,39525
,Mississippi,28,1997,1997,24 years,24,39469
,Mississippi,28,1997,1997,25 years,25,42547
,Mississippi,28,1997,1997,26 years,26,42988
,Mississippi,28,1997,1997,27 years,27,41169
,Mississippi,28,1997,1997,28 years,28,36253
,Mississippi,28,1997,1997,29 years,29,34814
,Mississippi,28,1997,1997,30 years,30,34869
,Mississippi,28,1997,1997,31 years,31,34588
,Mississippi,28,1997,1997,32 years,32,37943
,Mississippi,28,1997,1997,33 years,33,39793
,Mississippi,28,1997,1997,34 years,34,41558
,Mississippi,28,1997,1997,35 years,35,43182
,Mississippi,28,1997,1997,36 years,36,41938
,Mississippi,28,1997,1997,37 years,37,42872
,Mississippi,28,1997,1997,38 years,38,41431
,Mississippi,28,1997,1997,39 years,39,42977
,Mississippi,28,1997,1997,40 years,40,43959
,Mississippi,28,1997,1997,41 years,41,40676
,Mississippi,28,1997,1997,42 years,42,40922
,Mississippi,28,1997,1997,43 years,43,39575
,Mississippi,28,1997,1997,44 years,44,38297
,Mississippi,28,1997,1997,45 years,45,38234
,Mississippi,28,1997,1997,46 years,46,35256
,Mississippi,28,1997,1997,47 years,47,35347
,Mississippi,28,1997,1997,48 years,48,34134
,Mississippi,28,1997,1997,49 years,49,35228
,Mississippi,28,1997,1997,50 years,50,37924
,Mississippi,28,1997,1997,51 years,51,26342
,Mississippi,28,1997,1997,52 years,52,27467
,Mississippi,28,1997,1997,53 years,53,27551
,Mississippi,28,1997,1997,54 years,54,29427
,Mississippi,28,1997,1997,55 years,55,25970
,Mississippi,28,1997,1997,56 years,56,24491
,Mississippi,28,1997,1997,57 years,57,23866
,Mississippi,28,1997,1997,58 years,58,23361
,Mississippi,28,1997,1997,59 years,59,23589
,Mississippi,28,1997,1997,60 years,60,22837
,Mississippi,28,1997,1997,61 years,61,21792
,Mississippi,28,1997,1997,62 years,62,21950
,Mississippi,28,1997,1997,63 years,63,20067
,Mississippi,28,1997,1997,64 years,64,20607
,Mississippi,28,1997,1997,65 years,65,20403
,Mississippi,28,1997,1997,66 years,66,20497
,Mississippi,28,1997,1997,67 years,67,20924
,Mississippi,28,1997,1997,68 years,68,19295
,Mississippi,28,1997,1997,69 years,69,19676
,Mississippi,28,1997,1997,70 years,70,18925
,Mississippi,28,1997,1997,71 years,71,17249
,Mississippi,28,1997,1997,72 years,72,16927
,Mississippi,28,1997,1997,73 years,73,17153
,Mississippi,28,1997,1997,74 years,74,15938
,Mississippi,28,1997,1997,75 years,75,15677
,Mississippi,28,1997,1997,76 years,76,14777
,Mississippi,28,1997,1997,77 years,77,13415
,Mississippi,28,1997,1997,78 years,78,12302
,Mississippi,28,1997,1997,79 years,79,11499
,Mississippi,28,1997,1997,80 years,80,11662
,Mississippi,28,1997,1997,81 years,81,9918
,Mississippi,28,1997,1997,82 years,82,8801
,Mississippi,28,1997,1997,83 years,83,8144
,Mississippi,28,1997,1997,84 years,84,7508
,Mississippi,28,1997,1997,85+ years,85+,40342
,Mississippi,28,1998,1998,14 years,14,43590
,Mississippi,28,1998,1998,15 years,15,45859
,Mississippi,28,1998,1998,16 years,16,46521
,Mississippi,28,1998,1998,17 years,17,47467
,Mississippi,28,1998,1998,18 years,18,48492
,Mississippi,28,1998,1998,19 years,19,48874
,Mississippi,28,1998,1998,20 years,20,46510
,Mississippi,28,1998,1998,21 years,21,44009
,Mississippi,28,1998,1998,22 years,22,40945
,Mississippi,28,1998,1998,23 years,23,40118
,Mississippi,28,1998,1998,24 years,24,38498
,Mississippi,28,1998,1998,25 years,25,39169
,Mississippi,28,1998,1998,26 years,26,40993
,Mississippi,28,1998,1998,27 years,27,43206
,Mississippi,28,1998,1998,28 years,28,38924
,Mississippi,28,1998,1998,29 years,29,36560
,Mississippi,28,1998,1998,30 years,30,35702
,Mississippi,28,1998,1998,31 years,31,34717
,Mississippi,28,1998,1998,32 years,32,36107
,Mississippi,28,1998,1998,33 years,33,38705
,Mississippi,28,1998,1998,34 years,34,41294
,Mississippi,28,1998,1998,35 years,35,43172
,Mississippi,28,1998,1998,36 years,36,42444
,Mississippi,28,1998,1998,37 years,37,42395
,Mississippi,28,1998,1998,38 years,38,42570
,Mississippi,28,1998,1998,39 years,39,42842
,Mississippi,28,1998,1998,40 years,40,43929
,Mississippi,28,1998,1998,41 years,41,42402
,Mississippi,28,1998,1998,42 years,42,41439
,Mississippi,28,1998,1998,43 years,43,40767
,Mississippi,28,1998,1998,44 years,44,40015
,Mississippi,28,1998,1998,45 years,45,39382
,Mississippi,28,1998,1998,46 years,46,36981
,Mississippi,28,1998,1998,47 years,47,35567
,Mississippi,28,1998,1998,48 years,48,35133
,Mississippi,28,1998,1998,49 years,49,35714
,Mississippi,28,1998,1998,50 years,50,35907
,Mississippi,28,1998,1998,51 years,51,36490
,Mississippi,28,1998,1998,52 years,52,27049
,Mississippi,28,1998,1998,53 years,53,27510
,Mississippi,28,1998,1998,54 years,54,28271
,Mississippi,28,1998,1998,55 years,55,29200
,Mississippi,28,1998,1998,56 years,56,25623
,Mississippi,28,1998,1998,57 years,57,24347
,Mississippi,28,1998,1998,58 years,58,23418
,Mississippi,28,1998,1998,59 years,59,23807
,Mississippi,28,1998,1998,60 years,60,24154
,Mississippi,28,1998,1998,61 years,61,22002
,Mississippi,28,1998,1998,62 years,62,21966
,Mississippi,28,1998,1998,63 years,63,21597
,Mississippi,28,1998,1998,64 years,64,20355
,Mississippi,28,1998,1998,65 years,65,20069
,Mississippi,28,1998,1998,66 years,66,19464
,Mississippi,28,1998,1998,67 years,67,20895
,Mississippi,28,1998,1998,68 years,68,19482
,Mississippi,28,1998,1998,69 years,69,19100
,Mississippi,28,1998,1998,70 years,70,19064
,Mississippi,28,1998,1998,71 years,71,17867
,Mississippi,28,1998,1998,72 years,72,17026
,Mississippi,28,1998,1998,73 years,73,17337
,Mississippi,28,1998,1998,74 years,74,16112
,Mississippi,28,1998,1998,75 years,75,15378
,Mississippi,28,1998,1998,76 years,76,15001
,Mississippi,28,1998,1998,77 years,77,14189
,Mississippi,28,1998,1998,78 years,78,12611
,Mississippi,28,1998,1998,79 years,79,11647
,Mississippi,28,1998,1998,80 years,80,11577
,Mississippi,28,1998,1998,81 years,81,9693
,Mississippi,28,1998,1998,82 years,82,8514
,Mississippi,28,1998,1998,83 years,83,8088
,Mississippi,28,1998,1998,84 years,84,7357
,Mississippi,28,1998,1998,85+ years,85+,41371
,Mississippi,28,1999,1999,14 years,14,44637
,Mississippi,28,1999,1999,15 years,15,44259
,Mississippi,28,1999,1999,16 years,16,45925
,Mississippi,28,1999,1999,17 years,17,46955
,Mississippi,28,1999,1999,18 years,18,47794
,Mississippi,28,1999,1999,19 years,19,50861
,Mississippi,28,1999,1999,20 years,20,46993
,Mississippi,28,1999,1999,21 years,21,44015
,Mississippi,28,1999,1999,22 years,22,42063
,Mississippi,28,1999,1999,23 years,23,39453
,Mississippi,28,1999,1999,24 years,24,38722
,Mississippi,28,1999,1999,25 years,25,38122
,Mississippi,28,1999,1999,26 years,26,37528
,Mississippi,28,1999,1999,27 years,27,41043
,Mississippi,28,1999,1999,28 years,28,40741
,Mississippi,28,1999,1999,29 years,29,38740
,Mississippi,28,1999,1999,30 years,30,37712
,Mississippi,28,1999,1999,31 years,31,35538
,Mississippi,28,1999,1999,32 years,32,36175
,Mississippi,28,1999,1999,33 years,33,36903
,Mississippi,28,1999,1999,34 years,34,39997
,Mississippi,28,1999,1999,35 years,35,42985
,Mississippi,28,1999,1999,36 years,36,42257
,Mississippi,28,1999,1999,37 years,37,42624
,Mississippi,28,1999,1999,38 years,38,42150
,Mississippi,28,1999,1999,39 years,39,43429
,Mississippi,28,1999,1999,40 years,40,43917
,Mississippi,28,1999,1999,41 years,41,42151
,Mississippi,28,1999,1999,42 years,42,43135
,Mississippi,28,1999,1999,43 years,43,41076
,Mississippi,28,1999,1999,44 years,44,40889
,Mississippi,28,1999,1999,45 years,45,41203
,Mississippi,28,1999,1999,46 years,46,37904
,Mississippi,28,1999,1999,47 years,47,37148
,Mississippi,28,1999,1999,48 years,48,35350
,Mississippi,28,1999,1999,49 years,49,36314
,Mississippi,28,1999,1999,50 years,50,36440
,Mississippi,28,1999,1999,51 years,51,34343
,Mississippi,28,1999,1999,52 years,52,37309
,Mississippi,28,1999,1999,53 years,53,26896
,Mississippi,28,1999,1999,54 years,54,28122
,Mississippi,28,1999,1999,55 years,55,27988
,Mississippi,28,1999,1999,56 years,56,28630
,Mississippi,28,1999,1999,57 years,57,25317
,Mississippi,28,1999,1999,58 years,58,23950
,Mississippi,28,1999,1999,59 years,59,23619
,Mississippi,28,1999,1999,60 years,60,24398
,Mississippi,28,1999,1999,61 years,61,23046
,Mississippi,28,1999,1999,62 years,62,22151
,Mississippi,28,1999,1999,63 years,63,21491
,Mississippi,28,1999,1999,64 years,64,21779
,Mississippi,28,1999,1999,65 years,65,19980
,Mississippi,28,1999,1999,66 years,66,19258
,Mississippi,28,1999,1999,67 years,67,20033
,Mississippi,28,1999,1999,68 years,68,19339
,Mississippi,28,1999,1999,69 years,69,19322
,Mississippi,28,1999,1999,70 years,70,18462
,Mississippi,28,1999,1999,71 years,71,18236
,Mississippi,28,1999,1999,72 years,72,17280
,Mississippi,28,1999,1999,73 years,73,17218
,Mississippi,28,1999,1999,74 years,74,16295
,Mississippi,28,1999,1999,75 years,75,15408
,Mississippi,28,1999,1999,76 years,76,14471
,Mississippi,28,1999,1999,77 years,77,14089
,Mississippi,28,1999,1999,78 years,78,13105
