"Notes"	"State"	"State Code"	"Age"	"Age Code"	"Gender"	"Gender Code"	Population
	"Arizona"	"04"	"73 years"	"73"	"Male"	"M"	550837
	"Arizona"	"04"	"74 years"	"74"	"Female"	"F"	605712
	"Arizona"	"04"	"74 years"	"74"	"Male"	"M"	526836
	"Arizona"	"04"	"75 years"	"75"	"Female"	"F"	573466
	"Arizona"	"04"	"75 years"	"75"	"Male"	"M"	496565
	"Arizona"	"04"	"76 years"	"76"	"Female"	"F"	543376
	"Arizona"	"04"	"76 years"	"76"	"Male"	"M"	465110
	"Arizona"	"04"	"77 years"	"77"	"Female"	"F"	511436
	"Arizona"	"04"	"77 years"	"77"	"Male"	"M"	431443
	"Arizona"	"04"	"78 years"	"78"	"Female"	"F"	480630
	"Arizona"	"04"	"78 years"	"78"	"Male"	"M"	400125
	"Arizona"	"04"	"79 years"	"79"	"Female"	"F"	450238
	"Arizona"	"04"	"79 years"	"79"	"Male"	"M"	370538
	"Arizona"	"04"	"80 years"	"80"	"Female"	"F"	415350
	"Arizona"	"04"	"80 years"	"80"	"Male"	"M"	334884
	"Arizona"	"04"	"81 years"	"81"	"Female"	"F"	388367
	"Arizona"	"04"	"81 years"	"81"	"Male"	"M"	302867
	"Arizona"	"04"	"82 years"	"82"	"Female"	"F"	358852
	"Arizona"	"04"	"82 years"	"82"	"Male"	"M"	272270
	"Arizona"	"04"	"83 years"	"83"	"Female"	"F"	326754
	"Arizona"	"04"	"83 years"	"83"	"Male"	"M"	241925
	"Arizona"	"04"	"84 years"	"84"	"Female"	"F"	295593
	"Arizona"	"04"	"84 years"	"84"	"Male"	"M"	211135
	"Arizona"	"04"	"85+ years"	"85+"	"Female"	"F"	1644043
	"Arizona"	"04"	"85+ years"	"85+"	"Male"	"M"	955105
	"Arkansas"	"05"	"14 years"	"14"	"Female"	"F"	566141
	"Arkansas"	"05"	"14 years"	"14"	"Male"	"M"	598101
	"Arkansas"	"05"	"15 years"	"15"	"Female"	"F"	568645
	"Arkansas"	"05"	"15 years"	"15"	"Male"	"M"	602134
	"Arkansas"	"05"	"16 years"	"16"	"Female"	"F"	570067
	"Arkansas"	"05"	"16 years"	"16"	"Male"	"M"	610215
	"Arkansas"	"05"	"17 years"	"17"	"Female"	"F"	571007
	"Arkansas"	"05"	"17 years"	"17"	"Male"	"M"	608586
	"Arkansas"	"05"	"18 years"	"18"	"Female"	"F"	566743
	"Arkansas"	"05"	"18 years"	"18"	"Male"	"M"	591714
	"Arkansas"	"05"	"19 years"	"19"	"Female"	"F"	580425
	"Arkansas"	"05"	"19 years"	"19"	"Male"	"M"	599588
	"Arkansas"	"05"	"20 years"	"20"	"Female"	"F"	582149
	"Arkansas"	"05"	"20 years"	"20"	"Male"	"M"	602405
	"Arkansas"	"05"	"21 years"	"21"	"Female"	"F"	576699
	"Arkansas"	"05"	"21 years"	"21"	"Male"	"M"	590334
	"Arkansas"	"05"	"22 years"	"22"	"Female"	"F"	574063
	"Arkansas"	"05"	"22 years"	"22"	"Male"	"M"	580188
	"Arkansas"	"05"	"23 years"	"23"	"Female"	"F"	562221
	"Arkansas"	"05"	"23 years"	"23"	"Male"	"M"	567167
	"Arkansas"	"05"	"24 years"	"24"	"Female"	"F"	557966
	"Arkansas"	"05"	"24 years"	"24"	"Male"	"M"	564200
	"Arkansas"	"05"	"25 years"	"25"	"Female"	"F"	556660
	"Arkansas"	"05"	"25 years"	"25"	"Male"	"M"	560470
	"Arkansas"	"05"	"26 years"	"26"	"Female"	"F"	552411
	"Arkansas"	"05"	"26 years"	"26"	"Male"	"M"	552833
	"Arkansas"	"05"	"27 years"	"27"	"Female"	"F"	554561
	"Arkansas"	"05"	"27 years"	"27"	"Male"	"M"	552351
	"Arkansas"	"05"	"28 years"	"28"	"Female"	"F"	543412
	"Arkansas"	"05"	"28 years"	"28"	"Male"	"M"	546215
	"Arkansas"	"05"	"29 years"	"29"	"Female"	"F"	547459
	"Arkansas"	"05"	"29 years"	"29"	"Male"	"M"	548627
	"Arkansas"	"05"	"30 years"	"30"	"Female"	"F"	549069
	"Arkansas"	"05"	"30 years"	"30"	"Male"	"M"	551309
	"Arkansas"	"05"	"31 years"	"31"	"Female"	"F"	542172
	"Arkansas"	"05"	"31 years"	"31"	"Male"	"M"	541633
	"Arkansas"	"05"	"32 years"	"32"	"Female"	"F"	550192
	"Arkansas"	"05"	"32 years"	"32"	"Male"	"M"	546229
	"Arkansas"	"05"	"33 years"	"33"	"Female"	"F"	553527
	"Arkansas"	"05"	"33 years"	"33"	"Male"	"M"	546273
	"Arkansas"	"05"	"34 years"	"34"	"Female"	"F"	558912
	"Arkansas"	"05"	"34 years"	"34"	"Male"	"M"	554557
	"Arkansas"	"05"	"35 years"	"35"	"Female"	"F"	564893
	"Arkansas"	"05"	"35 years"	"35"	"Male"	"M"	561135
	"Arkansas"	"05"	"36 years"	"36"	"Female"	"F"	562664
	"Arkansas"	"05"	"36 years"	"36"	"Male"	"M"	552356
	"Arkansas"	"05"	"37 years"	"37"	"Female"	"F"	563848
	"Arkansas"	"05"	"37 years"	"37"	"Male"	"M"	551835
	"Arkansas"	"05"	"38 years"	"38"	"Female"	"F"	556303
	"Arkansas"	"05"	"38 years"	"38"	"Male"	"M"	548132
	"Arkansas"	"05"	"39 years"	"39"	"Female"	"F"	567777
	"Arkansas"	"05"	"39 years"	"39"	"Male"	"M"	557332
	"Arkansas"	"05"	"40 years"	"40"	"Female"	"F"	566612
	"Arkansas"	"05"	"40 years"	"40"	"Male"	"M"	555815
	"Arkansas"	"05"	"41 years"	"41"	"Female"	"F"	561601
	"Arkansas"	"05"	"41 years"	"41"	"Male"	"M"	548483
	"Arkansas"	"05"	"42 years"	"42"	"Female"	"F"	558066
	"Arkansas"	"05"	"42 years"	"42"	"Male"	"M"	549349
	"Arkansas"	"05"	"43 years"	"43"	"Female"	"F"	562680
	"Arkansas"	"05"	"43 years"	"43"	"Male"	"M"	548672
	"Arkansas"	"05"	"44 years"	"44"	"Female"	"F"	560631
	"Arkansas"	"05"	"44 years"	"44"	"Male"	"M"	547256
	"Arkansas"	"05"	"45 years"	"45"	"Female"	"F"	560078
	"Arkansas"	"05"	"45 years"	"45"	"Male"	"M"	541544
	"Arkansas"	"05"	"46 years"	"46"	"Female"	"F"	554793
	"Arkansas"	"05"	"46 years"	"46"	"Male"	"M"	534444
	"Arkansas"	"05"	"47 years"	"47"	"Female"	"F"	551487
	"Arkansas"	"05"	"47 years"	"47"	"Male"	"M"	536417
	"Arkansas"	"05"	"48 years"	"48"	"Female"	"F"	544145
	"Arkansas"	"05"	"48 years"	"48"	"Male"	"M"	525915
	"Arkansas"	"05"	"49 years"	"49"	"Female"	"F"	547131
	"Arkansas"	"05"	"49 years"	"49"	"Male"	"M"	527143
	"Arkansas"	"05"	"50 years"	"50"	"Female"	"F"	539234
	"Arkansas"	"05"	"50 years"	"50"	"Male"	"M"	519425
	"Arkansas"	"05"	"51 years"	"51"	"Female"	"F"	531616
	"Arkansas"	"05"	"51 years"	"51"	"Male"	"M"	511077
	"Arkansas"	"05"	"52 years"	"52"	"Female"	"F"	525667
	"Arkansas"	"05"	"52 years"	"52"	"Male"	"M"	503366
	"Arkansas"	"05"	"53 years"	"53"	"Female"	"F"	520546
	"Arkansas"	"05"	"53 years"	"53"	"Male"	"M"	497587
	"Arkansas"	"05"	"54 years"	"54"	"Female"	"F"	516642
	"Arkansas"	"05"	"54 years"	"54"	"Male"	"M"	491241
	"Arkansas"	"05"	"55 years"	"55"	"Female"	"F"	508908
	"Arkansas"	"05"	"55 years"	"55"	"Male"	"M"	479718
	"Arkansas"	"05"	"56 years"	"56"	"Female"	"F"	499661
	"Arkansas"	"05"	"56 years"	"56"	"Male"	"M"	471211
	"Arkansas"	"05"	"57 years"	"57"	"Female"	"F"	491113
	"Arkansas"	"05"	"57 years"	"57"	"Male"	"M"	457820
	"Arkansas"	"05"	"58 years"	"58"	"Female"	"F"	479522
	"Arkansas"	"05"	"58 years"	"58"	"Male"	"M"	444579
	"Arkansas"	"05"	"59 years"	"59"	"Female"	"F"	476026
	"Arkansas"	"05"	"59 years"	"59"	"Male"	"M"	436882
	"Arkansas"	"05"	"60 years"	"60"	"Female"	"F"	464348
	"Arkansas"	"05"	"60 years"	"60"	"Male"	"M"	424873
	"Arkansas"	"05"	"61 years"	"61"	"Female"	"F"	454448
	"Arkansas"	"05"	"61 years"	"61"	"Male"	"M"	410342
	"Arkansas"	"05"	"62 years"	"62"	"Female"	"F"	445405
	"Arkansas"	"05"	"62 years"	"62"	"Male"	"M"	403277
	"Arkansas"	"05"	"63 years"	"63"	"Female"	"F"	436901
	"Arkansas"	"05"	"63 years"	"63"	"Male"	"M"	395420
	"Arkansas"	"05"	"64 years"	"64"	"Female"	"F"	427894
	"Arkansas"	"05"	"64 years"	"64"	"Male"	"M"	384302
	"Arkansas"	"05"	"65 years"	"65"	"Female"	"F"	420566
	"Arkansas"	"05"	"65 years"	"65"	"Male"	"M"	374443
	"Arkansas"	"05"	"66 years"	"66"	"Female"	"F"	408231
	"Arkansas"	"05"	"66 years"	"66"	"Male"	"M"	360915
	"Arkansas"	"05"	"67 years"	"67"	"Female"	"F"	399739
	"Arkansas"	"05"	"67 years"	"67"	"Male"	"M"	349651
	"Arkansas"	"05"	"68 years"	"68"	"Female"	"F"	384982
	"Arkansas"	"05"	"68 years"	"68"	"Male"	"M"	335647
	"Arkansas"	"05"	"69 years"	"69"	"Female"	"F"	375364
	"Arkansas"	"05"	"69 years"	"69"	"Male"	"M"	320657
	"Arkansas"	"05"	"70 years"	"70"	"Female"	"F"	364256
	"Arkansas"	"05"	"70 years"	"70"	"Male"	"M"	310324
	"Arkansas"	"05"	"71 years"	"71"	"Female"	"F"	348046
	"Arkansas"	"05"	"71 years"	"71"	"Male"	"M"	289837
	"Arkansas"	"05"	"72 years"	"72"	"Female"	"F"	333386
	"Arkansas"	"05"	"72 years"	"72"	"Male"	"M"	274779
	"Arkansas"	"05"	"73 years"	"73"	"Female"	"F"	317194
	"Arkansas"	"05"	"73 years"	"73"	"Male"	"M"	258974
	"Arkansas"	"05"	"74 years"	"74"	"Female"	"F"	310225
	"Arkansas"	"05"	"74 years"	"74"	"Male"	"M"	245429
	"Arkansas"	"05"	"75 years"	"75"	"Female"	"F"	297555
	"Arkansas"	"05"	"75 years"	"75"	"Male"	"M"	232937
	"Arkansas"	"05"	"76 years"	"76"	"Female"	"F"	284273
	"Arkansas"	"05"	"76 years"	"76"	"Male"	"M"	216499
	"Arkansas"	"05"	"77 years"	"77"	"Female"	"F"	269014
	"Arkansas"	"05"	"77 years"	"77"	"Male"	"M"	202215
	"Arkansas"	"05"	"78 years"	"78"	"Female"	"F"	258058
	"Arkansas"	"05"	"78 years"	"78"	"Male"	"M"	183892
	"Arkansas"	"05"	"79 years"	"79"	"Female"	"F"	243778
	"Arkansas"	"05"	"79 years"	"79"	"Male"	"M"	171622
	"Arkansas"	"05"	"80 years"	"80"	"Female"	"F"	232051
	"Arkansas"	"05"	"80 years"	"80"	"Male"	"M"	157567
	"Arkansas"	"05"	"81 years"	"81"	"Female"	"F"	215397
	"Arkansas"	"05"	"81 years"	"81"	"Male"	"M"	139891
	"Arkansas"	"05"	"82 years"	"82"	"Female"	"F"	201726
	"Arkansas"	"05"	"82 years"	"82"	"Male"	"M"	126511
	"Arkansas"	"05"	"83 years"	"83"	"Female"	"F"	186320
	"Arkansas"	"05"	"83 years"	"83"	"Male"	"M"	111707
	"Arkansas"	"05"	"84 years"	"84"	"Female"	"F"	172268
	"Arkansas"	"05"	"84 years"	"84"	"Male"	"M"	98720
	"Arkansas"	"05"	"85+ years"	"85+"	"Female"	"F"	992546
	"Arkansas"	"05"	"85+ years"	"85+"	"Male"	"M"	454613
	"California"	"06"	"14 years"	"14"	"Female"	"F"	7272272
	"California"	"06"	"14 years"	"14"	"Male"	"M"	7630270
	"California"	"06"	"15 years"	"15"	"Female"	"F"	7264755
	"California"	"06"	"15 years"	"15"	"Male"	"M"	7640950
	"California"	"06"	"16 years"	"16"	"Female"	"F"	7237636
	"California"	"06"	"16 years"	"16"	"Male"	"M"	7677108
	"California"	"06"	"17 years"	"17"	"Female"	"F"	7147202
	"California"	"06"	"17 years"	"17"	"Male"	"M"	7664669
	"California"	"06"	"18 years"	"18"	"Female"	"F"	7113695
	"California"	"06"	"18 years"	"18"	"Male"	"M"	7682167
	"California"	"06"	"19 years"	"19"	"Female"	"F"	7071522
	"California"	"06"	"19 years"	"19"	"Male"	"M"	7742735
	"California"	"06"	"20 years"	"20"	"Female"	"F"	7134251
	"California"	"06"	"20 years"	"20"	"Male"	"M"	7900982
	"California"	"06"	"21 years"	"21"	"Female"	"F"	7212474
	"California"	"06"	"21 years"	"21"	"Male"	"M"	7973934
	"California"	"06"	"22 years"	"22"	"Female"	"F"	7322536
	"California"	"06"	"22 years"	"22"	"Male"	"M"	8035731
	"California"	"06"	"23 years"	"23"	"Female"	"F"	7508190
	"California"	"06"	"23 years"	"23"	"Male"	"M"	8156739
	"California"	"06"	"24 years"	"24"	"Female"	"F"	7683635
	"California"	"06"	"24 years"	"24"	"Male"	"M"	8329427
	"California"	"06"	"25 years"	"25"	"Female"	"F"	7863974
	"California"	"06"	"25 years"	"25"	"Male"	"M"	8478484
	"California"	"06"	"26 years"	"26"	"Female"	"F"	7921301
	"California"	"06"	"26 years"	"26"	"Male"	"M"	8473302
	"California"	"06"	"27 years"	"27"	"Female"	"F"	8030204
	"California"	"06"	"27 years"	"27"	"Male"	"M"	8563204
	"California"	"06"	"28 years"	"28"	"Female"	"F"	7989477
	"California"	"06"	"28 years"	"28"	"Male"	"M"	8488361
	"California"	"06"	"29 years"	"29"	"Female"	"F"	8108091
	"California"	"06"	"29 years"	"29"	"Male"	"M"	8612419
	"California"	"06"	"30 years"	"30"	"Female"	"F"	8185503
	"California"	"06"	"30 years"	"30"	"Male"	"M"	8683417
	"California"	"06"	"31 years"	"31"	"Female"	"F"	8022822
	"California"	"06"	"31 years"	"31"	"Male"	"M"	8439571
	"California"	"06"	"32 years"	"32"	"Female"	"F"	8065963
	"California"	"06"	"32 years"	"32"	"Male"	"M"	8452109
	"California"	"06"	"33 years"	"33"	"Female"	"F"	8011209
	"California"	"06"	"33 years"	"33"	"Male"	"M"	8363884
	"California"	"06"	"34 years"	"34"	"Female"	"F"	8030210
	"California"	"06"	"34 years"	"34"	"Male"	"M"	8380827
	"California"	"06"	"35 years"	"35"	"Female"	"F"	8074883
	"California"	"06"	"35 years"	"35"	"Male"	"M"	8384456
	"California"	"06"	"36 years"	"36"	"Female"	"F"	7974606
	"California"	"06"	"36 years"	"36"	"Male"	"M"	8202858
	"California"	"06"	"37 years"	"37"	"Female"	"F"	7920258
	"California"	"06"	"37 years"	"37"	"Male"	"M"	8111483
	"California"	"06"	"38 years"	"38"	"Female"	"F"	7770973
	"California"	"06"	"38 years"	"38"	"Male"	"M"	7935059
	"California"	"06"	"39 years"	"39"	"Female"	"F"	7848050
	"California"	"06"	"39 years"	"39"	"Male"	"M"	7983050
	"California"	"06"	"40 years"	"40"	"Female"	"F"	7800611
	"California"	"06"	"40 years"	"40"	"Male"	"M"	7925161
	"California"	"06"	"41 years"	"41"	"Female"	"F"	7653597
	"California"	"06"	"41 years"	"41"	"Male"	"M"	7709475
	"California"	"06"	"42 years"	"42"	"Female"	"F"	7605944
	"California"	"06"	"42 years"	"42"	"Male"	"M"	7660356
	"California"	"06"	"43 years"	"43"	"Female"	"F"	7555519
	"California"	"06"	"43 years"	"43"	"Male"	"M"	7562551
	"California"	"06"	"44 years"	"44"	"Female"	"F"	7460638
	"California"	"06"	"44 years"	"44"	"Male"	"M"	7486031
	"California"	"06"	"45 years"	"45"	"Female"	"F"	7378451
	"California"	"06"	"45 years"	"45"	"Male"	"M"	7370402
	"California"	"06"	"46 years"	"46"	"Female"	"F"	7232684
	"California"	"06"	"46 years"	"46"	"Male"	"M"	7194233
	"California"	"06"	"47 years"	"47"	"Female"	"F"	7170020
	"California"	"06"	"47 years"	"47"	"Male"	"M"	7099105
	"California"	"06"	"48 years"	"48"	"Female"	"F"	6977688
	"California"	"06"	"48 years"	"48"	"Male"	"M"	6884534
	"California"	"06"	"49 years"	"49"	"Female"	"F"	6943987
	"California"	"06"	"49 years"	"49"	"Male"	"M"	6849776
	"California"	"06"	"50 years"	"50"	"Female"	"F"	6805412
	"California"	"06"	"50 years"	"50"	"Male"	"M"	6683987
	"California"	"06"	"51 years"	"51"	"Female"	"F"	6606899
	"California"	"06"	"51 years"	"51"	"Male"	"M"	6456522
	"California"	"06"	"52 years"	"52"	"Female"	"F"	6459459
	"California"	"06"	"52 years"	"52"	"Male"	"M"	6290444
	"California"	"06"	"53 years"	"53"	"Female"	"F"	6308550
	"California"	"06"	"53 years"	"53"	"Male"	"M"	6117070
	"California"	"06"	"54 years"	"54"	"Female"	"F"	6211737
	"California"	"06"	"54 years"	"54"	"Male"	"M"	5995577
	"California"	"06"	"55 years"	"55"	"Female"	"F"	6011900
	"California"	"06"	"55 years"	"55"	"Male"	"M"	5760396
	"California"	"06"	"56 years"	"56"	"Female"	"F"	5830085
	"California"	"06"	"56 years"	"56"	"Male"	"M"	5566049
	"California"	"06"	"57 years"	"57"	"Female"	"F"	5651870
	"California"	"06"	"57 years"	"57"	"Male"	"M"	5351250
	"California"	"06"	"58 years"	"58"	"Female"	"F"	5429663
	"California"	"06"	"58 years"	"58"	"Male"	"M"	5123449
	"California"	"06"	"59 years"	"59"	"Female"	"F"	5279775
	"California"	"06"	"59 years"	"59"	"Male"	"M"	4957546
	"California"	"06"	"60 years"	"60"	"Female"	"F"	5103555
	"California"	"06"	"60 years"	"60"	"Male"	"M"	4740606
	"California"	"06"	"61 years"	"61"	"Female"	"F"	4909079
	"California"	"06"	"61 years"	"61"	"Male"	"M"	4537963
	"California"	"06"	"62 years"	"62"	"Female"	"F"	4763501
	"California"	"06"	"62 years"	"62"	"Male"	"M"	4348127
	"California"	"06"	"63 years"	"63"	"Female"	"F"	4597555
	"California"	"06"	"63 years"	"63"	"Male"	"M"	4152580
	"California"	"06"	"64 years"	"64"	"Female"	"F"	4452928
	"California"	"06"	"64 years"	"64"	"Male"	"M"	3975180
	"California"	"06"	"65 years"	"65"	"Female"	"F"	4323347
	"California"	"06"	"65 years"	"65"	"Male"	"M"	3820708
	"California"	"06"	"66 years"	"66"	"Female"	"F"	4162691
	"California"	"06"	"66 years"	"66"	"Male"	"M"	3650618
	"California"	"06"	"67 years"	"67"	"Female"	"F"	4018624
	"California"	"06"	"67 years"	"67"	"Male"	"M"	3484613
	"California"	"06"	"68 years"	"68"	"Female"	"F"	3841608
	"California"	"06"	"68 years"	"68"	"Male"	"M"	3303760
	"California"	"06"	"69 years"	"69"	"Female"	"F"	3748764
	"California"	"06"	"69 years"	"69"	"Male"	"M"	3187765
	"California"	"06"	"70 years"	"70"	"Female"	"F"	3595016
	"California"	"06"	"70 years"	"70"	"Male"	"M"	3017374
	"California"	"06"	"71 years"	"71"	"Female"	"F"	3426491
	"California"	"06"	"71 years"	"71"	"Male"	"M"	2855746
	"California"	"06"	"72 years"	"72"	"Female"	"F"	3283419
	"California"	"06"	"72 years"	"72"	"Male"	"M"	2692974
	"California"	"06"	"73 years"	"73"	"Female"	"F"	3128688
	"California"	"06"	"73 years"	"73"	"Male"	"M"	2525155
	"California"	"06"	"74 years"	"74"	"Female"	"F"	3028231
	"California"	"06"	"74 years"	"74"	"Male"	"M"	2398575
	"California"	"06"	"75 years"	"75"	"Female"	"F"	2887765
	"California"	"06"	"75 years"	"75"	"Male"	"M"	2254132
	"California"	"06"	"76 years"	"76"	"Female"	"F"	2767060
	"California"	"06"	"76 years"	"76"	"Male"	"M"	2129593
	"California"	"06"	"77 years"	"77"	"Female"	"F"	2633778
	"California"	"06"	"77 years"	"77"	"Male"	"M"	1988704
	"California"	"06"	"78 years"	"78"	"Female"	"F"	2514681
	"California"	"06"	"78 years"	"78"	"Male"	"M"	1864464
	"California"	"06"	"79 years"	"79"	"Female"	"F"	2390112
	"California"	"06"	"79 years"	"79"	"Male"	"M"	1732092
	"California"	"06"	"80 years"	"80"	"Female"	"F"	2252688
	"California"	"06"	"80 years"	"80"	"Male"	"M"	1592482
	"California"	"06"	"81 years"	"81"	"Female"	"F"	2102253
	"California"	"06"	"81 years"	"81"	"Male"	"M"	1447766
	"California"	"06"	"82 years"	"82"	"Female"	"F"	1968561
	"California"	"06"	"82 years"	"82"	"Male"	"M"	1318202
	"California"	"06"	"83 years"	"83"	"Female"	"F"	1830549
	"California"	"06"	"83 years"	"83"	"Male"	"M"	1184427
	"California"	"06"	"84 years"	"84"	"Female"	"F"	1684873
	"California"	"06"	"84 years"	"84"	"Male"	"M"	1056986
	"California"	"06"	"85+ years"	"85+"	"Female"	"F"	10115853
	"California"	"06"	"85+ years"	"85+"	"Male"	"M"	5194939
	"Colorado"	"08"	"14 years"	"14"	"Female"	"F"	913003
	"Colorado"	"08"	"14 years"	"14"	"Male"	"M"	959461
	"Colorado"	"08"	"15 years"	"15"	"Female"	"F"	907547
	"Colorado"	"08"	"15 years"	"15"	"Male"	"M"	959964
	"Colorado"	"08"	"16 years"	"16"	"Female"	"F"	897972
	"Colorado"	"08"	"16 years"	"16"	"Male"	"M"	954446
	"Colorado"	"08"	"17 years"	"17"	"Female"	"F"	893113
	"Colorado"	"08"	"17 years"	"17"	"Male"	"M"	952877
	"Colorado"	"08"	"18 years"	"18"	"Female"	"F"	892352
	"Colorado"	"08"	"18 years"	"18"	"Male"	"M"	965581
	"Colorado"	"08"	"19 years"	"19"	"Female"	"F"	903235
	"Colorado"	"08"	"19 years"	"19"	"Male"	"M"	1002817
	"Colorado"	"08"	"20 years"	"20"	"Female"	"F"	890893
	"Colorado"	"08"	"20 years"	"20"	"Male"	"M"	999713
	"Colorado"	"08"	"21 years"	"21"	"Female"	"F"	893597
	"Colorado"	"08"	"21 years"	"21"	"Male"	"M"	1003033
	"Colorado"	"08"	"22 years"	"22"	"Female"	"F"	918811
	"Colorado"	"08"	"22 years"	"22"	"Male"	"M"	1008827
	"Colorado"	"08"	"23 years"	"23"	"Female"	"F"	938382
	"Colorado"	"08"	"23 years"	"23"	"Male"	"M"	1017991
	"Colorado"	"08"	"24 years"	"24"	"Female"	"F"	967344
	"Colorado"	"08"	"24 years"	"24"	"Male"	"M"	1037992
	"Colorado"	"08"	"25 years"	"25"	"Female"	"F"	987278
	"Colorado"	"08"	"25 years"	"25"	"Male"	"M"	1063329
	"Colorado"	"08"	"26 years"	"26"	"Female"	"F"	999254
	"Colorado"	"08"	"26 years"	"26"	"Male"	"M"	1071693
	"Colorado"	"08"	"27 years"	"27"	"Female"	"F"	1014901
	"Colorado"	"08"	"27 years"	"27"	"Male"	"M"	1084457
	"Colorado"	"08"	"28 years"	"28"	"Female"	"F"	1009842
	"Colorado"	"08"	"28 years"	"28"	"Male"	"M"	1088894
	"Colorado"	"08"	"29 years"	"29"	"Female"	"F"	1035842
	"Colorado"	"08"	"29 years"	"29"	"Male"	"M"	1116019
	"Colorado"	"08"	"30 years"	"30"	"Female"	"F"	1048821
	"Colorado"	"08"	"30 years"	"30"	"Male"	"M"	1131226
	"Colorado"	"08"	"31 years"	"31"	"Female"	"F"	1040556
	"Colorado"	"08"	"31 years"	"31"	"Male"	"M"	1110550
	"Colorado"	"08"	"32 years"	"32"	"Female"	"F"	1047142
	"Colorado"	"08"	"32 years"	"32"	"Male"	"M"	1124343
	"Colorado"	"08"	"33 years"	"33"	"Female"	"F"	1053160
	"Colorado"	"08"	"33 years"	"33"	"Male"	"M"	1116468
	"Colorado"	"08"	"34 years"	"34"	"Female"	"F"	1064269
	"Colorado"	"08"	"34 years"	"34"	"Male"	"M"	1122376
	"Colorado"	"08"	"35 years"	"35"	"Female"	"F"	1065036
	"Colorado"	"08"	"35 years"	"35"	"Male"	"M"	1128360
	"Colorado"	"08"	"36 years"	"36"	"Female"	"F"	1056516
	"Colorado"	"08"	"36 years"	"36"	"Male"	"M"	1109704
	"Colorado"	"08"	"37 years"	"37"	"Female"	"F"	1055920
	"Colorado"	"08"	"37 years"	"37"	"Male"	"M"	1100666
	"Colorado"	"08"	"38 years"	"38"	"Female"	"F"	1042061
	"Colorado"	"08"	"38 years"	"38"	"Male"	"M"	1082583
	"Colorado"	"08"	"39 years"	"39"	"Female"	"F"	1060878
	"Colorado"	"08"	"39 years"	"39"	"Male"	"M"	1094543
	"Colorado"	"08"	"40 years"	"40"	"Female"	"F"	1049610
	"Colorado"	"08"	"40 years"	"40"	"Male"	"M"	1083286
	"Colorado"	"08"	"41 years"	"41"	"Female"	"F"	1037849
	"Colorado"	"08"	"41 years"	"41"	"Male"	"M"	1068601
	"Colorado"	"08"	"42 years"	"42"	"Female"	"F"	1033012
	"Colorado"	"08"	"42 years"	"42"	"Male"	"M"	1062127
	"Colorado"	"08"	"43 years"	"43"	"Female"	"F"	1030110
	"Colorado"	"08"	"43 years"	"43"	"Male"	"M"	1050215
	"Colorado"	"08"	"44 years"	"44"	"Female"	"F"	1023063
	"Colorado"	"08"	"44 years"	"44"	"Male"	"M"	1037336
	"Colorado"	"08"	"45 years"	"45"	"Female"	"F"	1008609
	"Colorado"	"08"	"45 years"	"45"	"Male"	"M"	1027500
	"Colorado"	"08"	"46 years"	"46"	"Female"	"F"	993269
	"Colorado"	"08"	"46 years"	"46"	"Male"	"M"	1002354
	"Colorado"	"08"	"47 years"	"47"	"Female"	"F"	986926
	"Colorado"	"08"	"47 years"	"47"	"Male"	"M"	992695
	"Colorado"	"08"	"48 years"	"48"	"Female"	"F"	960919
	"Colorado"	"08"	"48 years"	"48"	"Male"	"M"	963571
	"Colorado"	"08"	"49 years"	"49"	"Female"	"F"	956567
	"Colorado"	"08"	"49 years"	"49"	"Male"	"M"	957047
	"Colorado"	"08"	"50 years"	"50"	"Female"	"F"	936445
	"Colorado"	"08"	"50 years"	"50"	"Male"	"M"	933099
	"Colorado"	"08"	"51 years"	"51"	"Female"	"F"	910725
	"Colorado"	"08"	"51 years"	"51"	"Male"	"M"	904847
	"Colorado"	"08"	"52 years"	"52"	"Female"	"F"	885904
	"Colorado"	"08"	"52 years"	"52"	"Male"	"M"	882581
	"Colorado"	"08"	"53 years"	"53"	"Female"	"F"	871629
	"Colorado"	"08"	"53 years"	"53"	"Male"	"M"	861373
	"Colorado"	"08"	"54 years"	"54"	"Female"	"F"	856111
	"Colorado"	"08"	"54 years"	"54"	"Male"	"M"	846746
	"Colorado"	"08"	"55 years"	"55"	"Female"	"F"	832123
	"Colorado"	"08"	"55 years"	"55"	"Male"	"M"	814245
	"Colorado"	"08"	"56 years"	"56"	"Female"	"F"	810289
	"Colorado"	"08"	"56 years"	"56"	"Male"	"M"	789288
	"Colorado"	"08"	"57 years"	"57"	"Female"	"F"	781454
	"Colorado"	"08"	"57 years"	"57"	"Male"	"M"	760616
	"Colorado"	"08"	"58 years"	"58"	"Female"	"F"	755020
	"Colorado"	"08"	"58 years"	"58"	"Male"	"M"	730704
	"Colorado"	"08"	"59 years"	"59"	"Female"	"F"	732494
	"Colorado"	"08"	"59 years"	"59"	"Male"	"M"	707918
	"Colorado"	"08"	"60 years"	"60"	"Female"	"F"	704939
	"Colorado"	"08"	"60 years"	"60"	"Male"	"M"	676650
	"Colorado"	"08"	"61 years"	"61"	"Female"	"F"	676683
	"Colorado"	"08"	"61 years"	"61"	"Male"	"M"	644357
	"Colorado"	"08"	"62 years"	"62"	"Female"	"F"	649891
	"Colorado"	"08"	"62 years"	"62"	"Male"	"M"	619063
	"Colorado"	"08"	"63 years"	"63"	"Female"	"F"	628008
