State,State Code,Gender,Gender Code,Yearly July 1st Estimates,Yearly July 1st Estimates Code,Population
Alabama,1,Female,F,1990,1990,1712799
Alabama,1,Female,F,1991,1991,1733472
Alabama,1,Female,F,1992,1992,1755757
Alabama,1,Female,F,1993,1993,1781034
Alabama,1,Female,F,1994,1994,1802008
Alabama,1,Female,F,1995,1995,1815308
Alabama,1,Female,F,1996,1996,1832283
Alabama,1,Female,F,1997,1997,1845587
Alabama,1,Female,F,1998,1998,1862627
Alabama,1,Female,F,1999,1999,1871999
Alabama,1,Female,F,2000,2000,1880752
Alabama,1,Female,F,2001,2001,1887694
Alabama,1,Female,F,2002,2002,1893884
Alabama,1,Female,F,2003,2003,1905424
Alabama,1,Female,F,2004,2004,1920745
Alabama,1,Female,F,2005,2005,1939779
Alabama,1,Female,F,2006,2006,1966117
Alabama,1,Female,F,2007,2007,1985962
Alabama,1,Female,F,2008,2008,2006040
Alabama,1,Female,F,2009,2009,2022896
Alabama,1,Female,F,2010,2010,2037162
Alabama,1,Female,F,2011,2011,2046768
Alabama,1,Female,F,2012,2012,2058196
Alabama,1,Female,F,2013,2013,2068794
Alabama,1,Female,F,2014,2014,2078840
Alabama,1,Female,F,2015,2015,2086816
Alabama,1,Female,F,2016,2016,2094334
Alabama,1,Female,F,2017,2017,2102474
Alabama,1,Female,F,2018,2018,2111195
Alabama,1,Female,F,2019,2019,2120921
Alabama,1,Male,M,1990,1990,1525176
Alabama,1,Male,M,1991,1991,1545123
Alabama,1,Male,M,1992,1992,1569192
Alabama,1,Male,M,1993,1993,1595125
Alabama,1,Male,M,1994,1994,1616332
Alabama,1,Male,M,1995,1995,1630706
Alabama,1,Male,M,1996,1996,1648347
Alabama,1,Male,M,1997,1997,1662929
Alabama,1,Male,M,1998,1998,1682414
Alabama,1,Male,M,1999,1999,1694140
Alabama,1,Male,M,2000,2000,1705531
Alabama,1,Male,M,2001,2001,1715533
Alabama,1,Male,M,2002,2002,1725686
Alabama,1,Male,M,2003,2003,1741517
Alabama,1,Male,M,2004,2004,1757752
Alabama,1,Male,M,2005,2005,1778520
Alabama,1,Male,M,2006,2006,1805671
Alabama,1,Male,M,2007,2007,1825814
Alabama,1,Male,M,2008,2008,1845755
Alabama,1,Male,M,2009,2009,1866733
Alabama,1,Male,M,2010,2010,1879995
Alabama,1,Male,M,2011,2011,1886828
Alabama,1,Male,M,2012,2012,1897020
Alabama,1,Male,M,2013,2013,1907062
Alabama,1,Male,M,2014,2014,1915000
Alabama,1,Male,M,2015,2015,1921787
Alabama,1,Male,M,2016,2016,1926165
Alabama,1,Male,M,2017,2017,1929528
Alabama,1,Male,M,2018,2018,1934462
Alabama,1,Male,M,2019,2019,1941170
Alaska,2,Female,F,1990,1990,190730
Alaska,2,Female,F,1991,1991,197638
Alaska,2,Female,F,1992,1992,205580
Alaska,2,Female,F,1993,1993,210534
Alaska,2,Female,F,1994,1994,213916
Alaska,2,Female,F,1995,1995,217528
Alaska,2,Female,F,1996,1996,220872
Alaska,2,Female,F,1997,1997,223220
Alaska,2,Female,F,1998,1998,225505
Alaska,2,Female,F,1999,1999,229222
Alaska,2,Female,F,2000,2000,231734
Alaska,2,Female,F,2001,2001,235200
Alaska,2,Female,F,2002,2002,239722
Alaska,2,Female,F,2003,2003,243912
Alaska,2,Female,F,2004,2004,249214
Alaska,2,Female,F,2005,2005,253192
Alaska,2,Female,F,2006,2006,257258
Alaska,2,Female,F,2007,2007,259589
Alaska,2,Female,F,2008,2008,261698
Alaska,2,Female,F,2009,2009,267361
Alaska,2,Female,F,2010,2010,271178
Alaska,2,Female,F,2011,2011,274697
Alaska,2,Female,F,2012,2012,277755
Alaska,2,Female,F,2013,2013,279555
Alaska,2,Female,F,2014,2014,279437
Alaska,2,Female,F,2015,2015,280044
Alaska,2,Female,F,2016,2016,281794
Alaska,2,Female,F,2017,2017,282183
Alaska,2,Female,F,2018,2018,281451
Alaska,2,Female,F,2019,2019,281107
Alaska,2,Male,M,1990,1990,216085
Alaska,2,Male,M,1991,1991,222783
Alaska,2,Male,M,1992,1992,232002
Alaska,2,Male,M,1993,1993,236831
Alaska,2,Male,M,1994,1994,238581
Alaska,2,Male,M,1995,1995,239355
Alaska,2,Male,M,1996,1996,241480
Alaska,2,Male,M,1997,1997,242604
Alaska,2,Male,M,1998,1998,244509
Alaska,2,Male,M,1999,1999,247731
Alaska,2,Male,M,2000,2000,249759
Alaska,2,Male,M,2001,2001,254050
Alaska,2,Male,M,2002,2002,259096
Alaska,2,Male,M,2003,2003,262406
Alaska,2,Male,M,2004,2004,269270
Alaska,2,Male,M,2005,2005,274323
Alaska,2,Male,M,2006,2006,278452
Alaska,2,Male,M,2007,2007,281465
Alaska,2,Male,M,2008,2008,285922
Alaska,2,Male,M,2009,2009,287796
Alaska,2,Male,M,2010,2010,296461
Alaska,2,Male,M,2011,2011,299931
Alaska,2,Male,M,2012,2012,304783
Alaska,2,Male,M,2013,2013,309399
Alaska,2,Male,M,2014,2014,309966
Alaska,2,Male,M,2015,2015,310963
Alaska,2,Male,M,2016,2016,312397
Alaska,2,Male,M,2017,2017,311195
Alaska,2,Male,M,2018,2018,309309
Alaska,2,Male,M,2019,2019,308374
Arizona,4,Female,F,1990,1990,1469424
Arizona,4,Female,F,1991,1991,1512676
Arizona,4,Female,F,1992,1992,1565415
Arizona,4,Female,F,1993,1993,1624957
Arizona,4,Female,F,1994,1994,1706076
Arizona,4,Female,F,1995,1995,1778493
Arizona,4,Female,F,1996,1996,1839581
Arizona,4,Female,F,1997,1997,1905567
Arizona,4,Female,F,1998,1998,1956737
Arizona,4,Female,F,1999,1999,2006260
Arizona,4,Female,F,2000,2000,2056947
Arizona,4,Female,F,2001,2001,2104838
Arizona,4,Female,F,2002,2002,2157808
Arizona,4,Female,F,2003,2003,2208397
Arizona,4,Female,F,2004,2004,2270886
Arizona,4,Female,F,2005,2005,2349452
Arizona,4,Female,F,2006,2006,2427873
Arizona,4,Female,F,2007,2007,2485601
Arizona,4,Female,F,2008,2008,2534113
Arizona,4,Female,F,2009,2009,2569130
Arizona,4,Female,F,2010,2010,2602413
Arizona,4,Female,F,2011,2011,2638016
Arizona,4,Female,F,2012,2012,2678934
Arizona,4,Female,F,2013,2013,2719137
Arizona,4,Female,F,2014,2014,2767578
Arizona,4,Female,F,2015,2015,2816691
Arizona,4,Female,F,2016,2016,2871091
Arizona,4,Female,F,2017,2017,2922810
Arizona,4,Female,F,2018,2018,2980282
Arizona,4,Female,F,2019,2019,3041397
Arizona,4,Male,M,1990,1990,1408380
Arizona,4,Male,M,1991,1991,1451375
Arizona,4,Male,M,1992,1992,1504860
Arizona,4,Male,M,1993,1993,1565520
Arizona,4,Male,M,1994,1994,1649747
Arizona,4,Male,M,1995,1995,1725602
Arizona,4,Male,M,1996,1996,1790247
Arizona,4,Male,M,1997,1997,1860422
Arizona,4,Male,M,1998,1998,1914768
Arizona,4,Male,M,1999,1999,1968386
Arizona,4,Male,M,2000,2000,2022367
Arizona,4,Male,M,2001,2001,2068932
Arizona,4,Male,M,2002,2002,2119455
Arizona,4,Male,M,2003,2003,2164746
Arizona,4,Male,M,2004,2004,2225736
Arizona,4,Male,M,2005,2005,2301249
Arizona,4,Male,M,2006,2006,2378362
Arizona,4,Male,M,2007,2007,2433385
Arizona,4,Male,M,2008,2008,2477244
Arizona,4,Male,M,2009,2009,2506526
Arizona,4,Male,M,2010,2010,2537762
Arizona,4,Male,M,2011,2011,2576526
Arizona,4,Male,M,2012,2012,2617753
Arizona,4,Male,M,2013,2013,2655162
Arizona,4,Male,M,2014,2014,2704167
Arizona,4,Male,M,2015,2015,2753278
Arizona,4,Male,M,2016,2016,2805509
Arizona,4,Male,M,2017,2017,2855266
Arizona,4,Male,M,2018,2018,2912309
Arizona,4,Male,M,2019,2019,2971863
Arkansas,5,Female,F,1990,1990,985649
Arkansas,5,Female,F,1991,1991,996389
Arkansas,5,Female,F,1992,1992,1008087
Arkansas,5,Female,F,1993,1993,1026719
Arkansas,5,Female,F,1994,1994,1042560
Arkansas,5,Female,F,1995,1995,1057686
Arkansas,5,Female,F,1996,1996,1071333
Arkansas,5,Female,F,1997,1997,1084331
Arkansas,5,Female,F,1998,1998,1093237
Arkansas,5,Female,F,1999,1999,1104394
Arkansas,5,Female,F,2000,2000,1116095
Arkansas,5,Female,F,2001,2001,1121951
Arkansas,5,Female,F,2002,2002,1128015
Arkansas,5,Female,F,2003,2003,1135819
Arkansas,5,Female,F,2004,2004,1146534
Arkansas,5,Female,F,2005,2005,1159618
Arkansas,5,Female,F,2006,2006,1176376
Arkansas,5,Female,F,2007,2007,1187156
Arkansas,5,Female,F,2008,2008,1197098
Arkansas,5,Female,F,2009,2009,1205854
Arkansas,5,Female,F,2010,2010,1216754
Arkansas,5,Female,F,2011,2011,1225756
Arkansas,5,Female,F,2012,2012,1231943
Arkansas,5,Female,F,2013,2013,1237320
Arkansas,5,Female,F,2014,2014,1242807
Arkansas,5,Female,F,2015,2015,1248241
Arkansas,5,Female,F,2016,2016,1254368
Arkansas,5,Female,F,2017,2017,1260105
Arkansas,5,Female,F,2018,2018,1266004
Arkansas,5,Female,F,2019,2019,1271917
Arkansas,5,Male,M,1990,1990,889120
Arkansas,5,Male,M,1991,1991,901699
Arkansas,5,Male,M,1992,1992,914102
Arkansas,5,Male,M,1993,1993,932981
Arkansas,5,Male,M,1994,1994,950017
Arkansas,5,Male,M,1995,1995,966751
Arkansas,5,Male,M,1996,1996,983090
Arkansas,5,Male,M,1997,1997,998151
Arkansas,5,Male,M,1998,1998,1009646
Arkansas,5,Male,M,1999,1999,1024390
Arkansas,5,Male,M,2000,2000,1039928
Arkansas,5,Male,M,2001,2001,1046877
Arkansas,5,Male,M,2002,2002,1055371
Arkansas,5,Male,M,2003,2003,1065639
Arkansas,5,Male,M,2004,2004,1077894
Arkansas,5,Male,M,2005,2005,1091992
Arkansas,5,Male,M,2006,2006,1109403
Arkansas,5,Male,M,2007,2007,1120603
Arkansas,5,Male,M,2008,2008,1131177
Arkansas,5,Male,M,2009,2009,1140444
Arkansas,5,Male,M,2010,2010,1151809
Arkansas,5,Male,M,2011,2011,1161346
Arkansas,5,Male,M,2012,2012,1167191
Arkansas,5,Male,M,2013,2013,1171615
Arkansas,5,Male,M,2014,2014,1177071
Arkansas,5,Male,M,2015,2015,1183248
Arkansas,5,Male,M,2016,2016,1188972
Arkansas,5,Male,M,2017,2017,1194917
Arkansas,5,Male,M,2018,2018,1199293
Arkansas,5,Male,M,2019,2019,1204170
California,6,Female,F,1990,1990,11823050
California,6,Female,F,1991,1991,11964450
California,6,Female,F,1992,1992,12139045
California,6,Female,F,1993,1993,12225053
California,6,Female,F,1994,1994,12292570
California,6,Female,F,1995,1995,12367604
California,6,Female,F,1996,1996,12497610
California,6,Female,F,1997,1997,12738411
California,6,Female,F,1998,1998,12987515
California,6,Female,F,1999,1999,13252109
California,6,Female,F,2000,2000,13487950
California,6,Female,F,2001,2001,13718874
California,6,Female,F,2002,2002,13925140
California,6,Female,F,2003,2003,14138565
California,6,Female,F,2004,2004,14324048
California,6,Female,F,2005,2005,14481631
California,6,Female,F,2006,2006,14616976
California,6,Female,F,2007,2007,14755019
California,6,Female,F,2008,2008,14934366
California,6,Female,F,2009,2009,15123512
California,6,Female,F,2010,2010,15307474
California,6,Female,F,2011,2011,15476980
California,6,Female,F,2012,2012,15639062
California,6,Female,F,2013,2013,15800353
California,6,Female,F,2014,2014,15970977
California,6,Female,F,2015,2015,16130805
California,6,Female,F,2016,2016,16259274
California,6,Female,F,2017,2017,16366162
California,6,Female,F,2018,2018,16444369
California,6,Female,F,2019,2019,16502897
California,6,Male,M,1990,1990,11709410
California,6,Male,M,1991,1991,11833731
California,6,Male,M,1992,1992,11996464
California,6,Male,M,1993,1993,12058520
California,6,Male,M,1994,1994,12096563
California,6,Male,M,1995,1995,12153598
California,6,Male,M,1996,1996,12263860
California,6,Male,M,1997,1997,12486566
California,6,Male,M,1998,1998,12734420
California,6,Male,M,1999,1999,12974732
California,6,Male,M,2000,2000,13198508
California,6,Male,M,2001,2001,13433199
California,6,Male,M,2002,2002,13627107
California,6,Male,M,2003,2003,13801024
California,6,Male,M,2004,2004,13988347
California,6,Male,M,2005,2005,14153944
California,6,Male,M,2006,2006,14281931
California,6,Male,M,2007,2007,14416265
California,6,Male,M,2008,2008,14586529
California,6,Male,M,2009,2009,14761363
California,6,Male,M,2010,2010,14924083
California,6,Male,M,2011,2011,15074621
California,6,Male,M,2012,2012,15233763
California,6,Male,M,2013,2013,15386521
California,6,Male,M,2014,2014,15561809
California,6,Male,M,2015,2015,15729110
California,6,Male,M,2016,2016,15860210
California,6,Male,M,2017,2017,15976679
California,6,Male,M,2018,2018,16060513
California,6,Male,M,2019,2019,16123251
Colorado,8,Female,F,1990,1990,1323273
Colorado,8,Female,F,1991,1991,1355150
Colorado,8,Female,F,1992,1992,1395756
Colorado,8,Female,F,1993,1993,1445262
Colorado,8,Female,F,1994,1994,1494216
Colorado,8,Female,F,1995,1995,1537961
Colorado,8,Female,F,1996,1996,1577773
Colorado,8,Female,F,1997,1997,1615685
Colorado,8,Female,F,1998,1998,1649507
Colorado,8,Female,F,1999,1999,1691378
Colorado,8,Female,F,2000,2000,1728990
Colorado,8,Female,F,2001,2001,1768986
Colorado,8,Female,F,2002,2002,1798523
Colorado,8,Female,F,2003,2003,1820724
Colorado,8,Female,F,2004,2004,1842201
Colorado,8,Female,F,2005,2005,1872214
Colorado,8,Female,F,2006,2006,1910334
Colorado,8,Female,F,2007,2007,1946677
Colorado,8,Female,F,2008,2008,1981849
Colorado,8,Female,F,2009,2009,2016750
Colorado,8,Female,F,2010,2010,2047787
Colorado,8,Female,F,2011,2011,2082076
Colorado,8,Female,F,2012,2012,2115968
Colorado,8,Female,F,2013,2013,2151472
Colorado,8,Female,F,2014,2014,2188110
Colorado,8,Female,F,2015,2015,2232843
Colorado,8,Female,F,2016,2016,2273246
Colorado,8,Female,F,2017,2017,2308822
Colorado,8,Female,F,2018,2018,2348485
Colorado,8,Female,F,2019,2019,2383332
Colorado,8,Male,M,1990,1990,1276027
Colorado,8,Male,M,1991,1991,1312534
Colorado,8,Male,M,1992,1992,1359380
Colorado,8,Male,M,1993,1993,1412923
Colorado,8,Male,M,1994,1994,1465725
Colorado,8,Male,M,1995,1995,1514921
Colorado,8,Male,M,1996,1996,1558645
Colorado,8,Male,M,1997,1997,1602353
Colorado,8,Male,M,1998,1998,1643410
Colorado,8,Male,M,1999,1999,1692844
Colorado,8,Male,M,2000,2000,1738322
Colorado,8,Male,M,2001,2001,1782262
Colorado,8,Male,M,2002,2002,1810057
Colorado,8,Male,M,2003,2003,1821404
Colorado,8,Male,M,2004,2004,1847052
Colorado,8,Male,M,2005,2005,1866904
Colorado,8,Male,M,2006,2006,1904678
Colorado,8,Male,M,2007,2007,1936826
Colorado,8,Male,M,2008,2008,1971765
Colorado,8,Male,M,2009,2009,2005221
Colorado,8,Male,M,2010,2010,2037983
Colorado,8,Male,M,2011,2011,2071668
Colorado,8,Male,M,2012,2012,2106290
Colorado,8,Male,M,2013,2013,2144854
Colorado,8,Male,M,2014,2014,2187687
Colorado,8,Male,M,2015,2015,2238658
Colorado,8,Male,M,2016,2016,2284989
Colorado,8,Male,M,2017,2017,2325524
Colorado,8,Male,M,2018,2018,2367410
Colorado,8,Male,M,2019,2019,2405959
Connecticut,9,Female,F,1990,1990,1404722
Connecticut,9,Female,F,1991,1991,1403997
Connecticut,9,Female,F,1992,1992,1398602
Connecticut,9,Female,F,1993,1993,1397686
Connecticut,9,Female,F,1994,1994,1398325
Connecticut,9,Female,F,1995,1995,1399842
Connecticut,9,Female,F,1996,1996,1406449
Connecticut,9,Female,F,1997,1997,1412742
Connecticut,9,Female,F,1998,1998,1417977
Connecticut,9,Female,F,1999,1999,1425451
Connecticut,9,Female,F,2000,2000,1435801
Connecticut,9,Female,F,2001,2001,1445918
Connecticut,9,Female,F,2002,2002,1458711
Connecticut,9,Female,F,2003,2003,1473146
Connecticut,9,Female,F,2004,2004,1481720
Connecticut,9,Female,F,2005,2005,1489673
Connecticut,9,Female,F,2006,2006,1498550
Connecticut,9,Female,F,2007,2007,1505604
Connecticut,9,Female,F,2008,2008,1516585
Connecticut,9,Female,F,2009,2009,1526351
Connecticut,9,Female,F,2010,2010,1536942
Connecticut,9,Female,F,2011,2011,1544560
Connecticut,9,Female,F,2012,2012,1550688
Connecticut,9,Female,F,2013,2013,1554723
Connecticut,9,Female,F,2014,2014,1558480
Connecticut,9,Female,F,2015,2015,1558156
Connecticut,9,Female,F,2016,2016,1557136
Connecticut,9,Female,F,2017,2017,1557145
Connecticut,9,Female,F,2018,2018,1558840
Connecticut,9,Female,F,2019,2019,1558392
Connecticut,9,Male,M,1990,1990,1288979
Connecticut,9,Male,M,1991,1991,1286587
Connecticut,9,Male,M,1992,1992,1279212
Connecticut,9,Male,M,1993,1993,1277374
Connecticut,9,Male,M,1994,1994,1277225
Connecticut,9,Male,M,1995,1995,1278457
Connecticut,9,Male,M,1996,1996,1284517
Connecticut,9,Male,M,1997,1997,1290610
Connecticut,9,Male,M,1998,1998,1293723
Connecticut,9,Male,M,1999,1999,1302171
Connecticut,9,Male,M,2000,2000,1313499
Connecticut,9,Male,M,2001,2001,1325202
Connecticut,9,Male,M,2002,2002,1340767
Connecticut,9,Male,M,2003,2003,1354788
Connecticut,9,Male,M,2004,2004,1365844
Connecticut,9,Male,M,2005,2005,1377815
Connecticut,9,Male,M,2006,2006,1385783
Connecticut,9,Male,M,2007,2007,1394536
Connecticut,9,Male,M,2008,2008,1406145
Connecticut,9,Male,M,2009,2009,1416386
Connecticut,9,Male,M,2010,2010,1428217
Connecticut,9,Male,M,2011,2011,1437644
Connecticut,9,Male,M,2012,2012,1445385
Connecticut,9,Male,M,2013,2013,1451840
Connecticut,9,Male,M,2014,2014,1456949
Connecticut,9,Male,M,2015,2015,1458138
Connecticut,9,Male,M,2016,2016,1457670
Connecticut,9,Male,M,2017,2017,1458336
Connecticut,9,Male,M,2018,2018,1460310
Connecticut,9,Male,M,2019,2019,1460796
Delaware,10,Female,F,1990,1990,280036
Delaware,10,Female,F,1991,1991,285047
Delaware,10,Female,F,1992,1992,289358
Delaware,10,Female,F,1993,1993,294461
Delaware,10,Female,F,1994,1994,298938
Delaware,10,Female,F,1995,1995,305297
Delaware,10,Female,F,1996,1996,310852
Delaware,10,Female,F,1997,1997,315578
Delaware,10,Female,F,1998,1998,320886
Delaware,10,Female,F,1999,1999,325485
Delaware,10,Female,F,2000,2000,330382
Delaware,10,Female,F,2001,2001,335067
Delaware,10,Female,F,2002,2002,340287
Delaware,10,Female,F,2003,2003,346174
Delaware,10,Female,F,2004,2004,352559
Delaware,10,Female,F,2005,2005,359986
Delaware,10,Female,F,2006,2006,366948
Delaware,10,Female,F,2007,2007,372954
Delaware,10,Female,F,2008,2008,378402
Delaware,10,Female,F,2009,2009,382268
Delaware,10,Female,F,2010,2010,386430
Delaware,10,Female,F,2011,2011,390417
Delaware,10,Female,F,2012,2012,394158
Delaware,10,Female,F,2013,2013,398930
Delaware,10,Female,F,2014,2014,403693
Delaware,10,Female,F,2015,2015,408081
Delaware,10,Female,F,2016,2016,412080
Delaware,10,Female,F,2017,2017,416300
Delaware,10,Female,F,2018,2018,420713
Delaware,10,Female,F,2019,2019,425330
Delaware,10,Male,M,1990,1990,256707
Delaware,10,Male,M,1991,1991,261666
Delaware,10,Male,M,1992,1992,266058
Delaware,10,Male,M,1993,1993,270716
Delaware,10,Male,M,1994,1994,275317
Delaware,10,Male,M,1995,1995,281239
Delaware,10,Male,M,1996,1996,285986
Delaware,10,Male,M,1997,1997,290254
Delaware,10,Male,M,1998,1998,294599
Delaware,10,Male,M,1999,1999,299361
Delaware,10,Male,M,2000,2000,304191
Delaware,10,Male,M,2001,2001,308297
Delaware,10,Male,M,2002,2002,313332
Delaware,10,Male,M,2003,2003,318964
Delaware,10,Male,M,2004,2004,325087
Delaware,10,Male,M,2005,2005,331278
Delaware,10,Male,M,2006,2006,337632
Delaware,10,Male,M,2007,2007,343104
Delaware,10,Male,M,2008,2008,348509
Delaware,10,Male,M,2009,2009,351671
Delaware,10,Male,M,2010,2010,355317
Delaware,10,Male,M,2011,2011,358885
Delaware,10,Male,M,2012,2012,362858
Delaware,10,Male,M,2013,2013,366895
Delaware,10,Male,M,2014,2014,371526
Delaware,10,Male,M,2015,2015,375877
Delaware,10,Male,M,2016,2016,379422
Delaware,10,Male,M,2017,2017,383250
Delaware,10,Male,M,2018,2018,387433
Delaware,10,Male,M,2019,2019,391273
District of Columbia,11,Female,F,1990,1990,279068
District of Columbia,11,Female,F,1991,1991,273431
District of Columbia,11,Female,F,1992,1992,269954
District of Columbia,11,Female,F,1993,1993,268223
District of Columbia,11,Female,F,1994,1994,264138
District of Columbia,11,Female,F,1995,1995,258465
District of Columbia,11,Female,F,1996,1996,255592
District of Columbia,11,Female,F,1997,1997,252925
District of Columbia,11,Female,F,1998,1998,253693
District of Columbia,11,Female,F,1999,1999,255837
District of Columbia,11,Female,F,2000,2000,256962
District of Columbia,11,Female,F,2001,2001,258018
District of Columbia,11,Female,F,2002,2002,257800
District of Columbia,11,Female,F,2003,2003,256682
District of Columbia,11,Female,F,2004,2004,257685
District of Columbia,11,Female,F,2005,2005,258451
District of Columbia,11,Female,F,2006,2006,261047
District of Columbia,11,Female,F,2007,2007,263691
District of Columbia,11,Female,F,2008,2008,267381
District of Columbia,11,Female,F,2009,2009,272722
District of Columbia,11,Female,F,2010,2010,280143
District of Columbia,11,Female,F,2011,2011,285693
District of Columbia,11,Female,F,2012,2012,291391
District of Columbia,11,Female,F,2013,2013,296684
District of Columbia,11,Female,F,2014,2014,300788
District of Columbia,11,Female,F,2015,2015,306581
District of Columbia,11,Female,F,2016,2016,310495
District of Columbia,11,Female,F,2017,2017,313861
District of Columbia,11,Female,F,2018,2018,316266
District of Columbia,11,Female,F,2019,2019,318176
District of Columbia,11,Male,M,1990,1990,236770
District of Columbia,11,Male,M,1991,1991,232926
District of Columbia,11,Male,M,1992,1992,231090
District of Columbia,11,Male,M,1993,1993,229019
District of Columbia,11,Male,M,1994,1994,226021
District of Columbia,11,Male,M,1995,1995,221977
District of Columbia,11,Male,M,1996,1996,218888
District of Columbia,11,Male,M,1997,1997,218242
District of Columbia,11,Male,M,1998,1998,219430
District of Columbia,11,Male,M,1999,1999,221718
District of Columbia,11,Male,M,2000,2000,223078
District of Columbia,11,Male,M,2001,2001,224415
District of Columbia,11,Male,M,2002,2002,223951
District of Columbia,11,Male,M,2003,2003,222876
District of Columbia,11,Male,M,2004,2004,223913
District of Columbia,11,Male,M,2005,2005,225322
District of Columbia,11,Male,M,2006,2006,228368
District of Columbia,11,Male,M,2007,2007,231281
District of Columbia,11,Male,M,2008,2008,234142
District of Columbia,11,Male,M,2009,2009,240193
District of Columbia,11,Male,M,2010,2010,245786
District of Columbia,11,Male,M,2011,2011,251421
District of Columbia,11,Male,M,2012,2012,256527
District of Columbia,11,Male,M,2013,2013,262326
District of Columbia,11,Male,M,2014,2014,266608
District of Columbia,11,Male,M,2015,2015,270790
District of Columbia,11,Male,M,2016,2016,274710
District of Columbia,11,Male,M,2017,2017,277211
District of Columbia,11,Male,M,2018,2018,279394
District of Columbia,11,Male,M,2019,2019,280118
Florida,12,Female,F,1990,1990,5561572
Florida,12,Female,F,1991,1991,5704991
Florida,12,Female,F,1992,1992,5810832
Florida,12,Female,F,1993,1993,5916050
Florida,12,Female,F,1994,1994,6046304
Florida,12,Female,F,1995,1995,6174453
Florida,12,Female,F,1996,1996,6310533
Florida,12,Female,F,1997,1997,6453310
Florida,12,Female,F,1998,1998,6585268
Florida,12,Female,F,1999,1999,6705287
Florida,12,Female,F,2000,2000,6836707
Florida,12,Female,F,2001,2001,6973288
Florida,12,Female,F,2002,2002,7124558
Florida,12,Female,F,2003,2003,7268346
Florida,12,Female,F,2004,2004,7456368
Florida,12,Female,F,2005,2005,7649314
Florida,12,Female,F,2006,2006,7792661
Florida,12,Female,F,2007,2007,7886501
Florida,12,Female,F,2008,2008,7972023
Florida,12,Female,F,2009,2009,8044204
Florida,12,Female,F,2010,2010,8139296
Florida,12,Female,F,2011,2011,8236450
Florida,12,Female,F,2012,2012,8357218
Florida,12,Female,F,2013,2013,8476816
Florida,12,Female,F,2014,2014,8621430
Florida,12,Female,F,2015,2015,8786797
Florida,12,Female,F,2016,2016,8968757
Florida,12,Female,F,2017,2017,9127988
Florida,12,Female,F,2018,2018,9262275
Florida,12,Female,F,2019,2019,9380705
Florida,12,Male,M,1990,1990,5096534
Florida,12,Male,M,1991,1991,5237739
Florida,12,Male,M,1992,1992,5351270
Florida,12,Male,M,1993,1993,5448324
Florida,12,Male,M,1994,1994,5574611
Florida,12,Male,M,1995,1995,5702329
Florida,12,Male,M,1996,1996,5846239
Florida,12,Male,M,1997,1997,5995255
Florida,12,Male,M,1998,1998,6125571
Florida,12,Male,M,1999,1999,6247154
Florida,12,Male,M,2000,2000,6379244
Florida,12,Male,M,2001,2001,6514433
Florida,12,Male,M,2002,2002,6660131
Florida,12,Male,M,2003,2003,6806939
Florida,12,Male,M,2004,2004,6996551
Florida,12,Male,M,2005,2005,7184764
Florida,12,Male,M,2006,2006,7330129
Florida,12,Male,M,2007,2007,7429595
Florida,12,Male,M,2008,2008,7501671
Florida,12,Male,M,2009,2009,7562037
Florida,12,Male,M,2010,2010,7652488
Florida,12,Male,M,2011,2011,7754556
Florida,12,Male,M,2012,2012,7865384
Florida,12,Male,M,2013,2013,7980730
Florida,12,Male,M,2014,2014,8116176
Florida,12,Male,M,2015,2015,8275121
Florida,12,Male,M,2016,2016,8446501
Florida,12,Male,M,2017,2017,8594287
Florida,12,Male,M,2018,2018,8718512
Florida,12,Male,M,2019,2019,8826817
Georgia,13,Female,F,1990,1990,2677758
Georgia,13,Female,F,1991,1991,2735813
Georgia,13,Female,F,1992,1992,2798901
Georgia,13,Female,F,1993,1993,2861989
Georgia,13,Female,F,1994,1994,2938822
Georgia,13,Female,F,1995,1995,3008152
Georgia,13,Female,F,1996,1996,3078187
Georgia,13,Female,F,1997,1997,3151360
Georgia,13,Female,F,1998,1998,3216315
Georgia,13,Female,F,1999,1999,3280495
Georgia,13,Female,F,2000,2000,3346397
Georgia,13,Female,F,2001,2001,3406835
Georgia,13,Female,F,2002,2002,3466950
Georgia,13,Female,F,2003,2003,3524706
Georgia,13,Female,F,2004,2004,3585846
Georgia,13,Female,F,2005,2005,3664711
Georgia,13,Female,F,2006,2006,3761850
Georgia,13,Female,F,2007,2007,3849554
Georgia,13,Female,F,2008,2008,3916497
Georgia,13,Female,F,2009,2009,3972715
Georgia,13,Female,F,2010,2010,4022805
Georgia,13,Female,F,2011,2011,4067334
Georgia,13,Female,F,2012,2012,4118948
Georgia,13,Female,F,2013,2013,4160944
Georgia,13,Female,F,2014,2014,4215990
Georgia,13,Female,F,2015,2015,4275336
Georgia,13,Female,F,2016,2016,4339564
Georgia,13,Female,F,2017,2017,4397532
Georgia,13,Female,F,2018,2018,4453464
Georgia,13,Female,F,2019,2019,4513251
Georgia,13,Male,M,1990,1990,2458194
Georgia,13,Male,M,1991,1991,2516336
Georgia,13,Male,M,1992,1992,2582454
Georgia,13,Male,M,1993,1993,2645187
Georgia,13,Male,M,1994,1994,2724532
Georgia,13,Male,M,1995,1995,2797462
Georgia,13,Male,M,1996,1996,2870519
Georgia,13,Male,M,1997,1997,2950943
Georgia,13,Male,M,1998,1998,3022892
Georgia,13,Male,M,1999,1999,3097565
Georgia,13,Male,M,2000,2000,3176213
Georgia,13,Male,M,2001,2001,3234523
